name,.id,FVTtrait,chrom,start,end,subject,AGI,At_symbol,At_description,perc_ID,aln_length,mismatch,gap_open,qstart,qend,sstart,send,eval,score,UN_network,AveExpr.UN,F.UN,P.Value.UN,adj.P.Val.UN,rank_F.UN
Bra006039,QTL5,CRiD,A03,1714779,1715923,AT5G09920.1,AT5G09920,ATRPB15.9;NRPB4;RPB15.9;RPB15.9.9,Non-catalytic subunit specific to DNA-dependent RNA polymerase II; the ortholog of budding yeast RPB4),94.484,417,23,0,1,417,1,417,0,648,NA,5.240812090990144,3.097857154115381,7.828547811151562e-16,4.650410456902051e-15,23843
Bra006039,QTL3,UNiD,A03,1714779,1715923,AT5G09920.1,AT5G09920,ATRPB15.9;NRPB4;RPB15.9;RPB15.9.9,Non-catalytic subunit specific to DNA-dependent RNA polymerase II; the ortholog of budding yeast RPB4),94.484,417,23,0,1,417,1,417,0,648,NA,5.240812090990144,3.097857154115381,7.828547811151562e-16,4.650410456902051e-15,23843
Bra006040,QTL3,UNiD,A03,1716722,1717349,AT5G09940.1,AT5G09940,NA,NA,70.909,660,139,14,1,626,1,641,1.55e-83,309,NA,NA,NA,NA,NA,NA
Bra006040,QTL5,CRiD,A03,1716722,1717349,AT5G09940.1,AT5G09940,NA,NA,70.909,660,139,14,1,626,1,641,1.55e-83,309,NA,NA,NA,NA,NA,NA
Bra006041,QTL3,UNiD,A03,1720914,1721893,AT5G09980.1,AT5G09980,PROPEP4,NA,78.243,239,34,4,112,341,10,239,1.96e-49,196,NA,NA,NA,NA,NA,NA
Bra006041,QTL5,CRiD,A03,1720914,1721893,AT5G09980.1,AT5G09980,PROPEP4,NA,78.243,239,34,4,112,341,10,239,1.96e-49,196,NA,NA,NA,NA,NA,NA
Bra006042,QTL5,CRiD,A03,1722389,1725463,AT5G10010.1,AT5G10010,HIT4,NA,90.323,465,45,0,733,1197,841,1305,0,636,NA,3.5139708687738054,1.9354613168993016,2.401989100441381e-6,5.104160072007524e-6,15178
Bra006042,QTL3,UNiD,A03,1722389,1725463,AT5G10010.1,AT5G10010,HIT4,NA,90.323,465,45,0,733,1197,841,1305,0,636,NA,3.5139708687738054,1.9354613168993016,2.401989100441381e-6,5.104160072007524e-6,15178
Bra006043,QTL3,UNiD,A03,1727122,1730853,AT5G10020.1,AT5G10020,SIRK1,NA,80.748,3127,520,11,137,3192,26,3141,0,2949,NA,4.410244424758954,2.309117422197654,2.622694883500849e-9,8.102092340539045e-9,19389
Bra006043,QTL5,CRiD,A03,1727122,1730853,AT5G10020.1,AT5G10020,SIRK1,NA,80.748,3127,520,11,137,3192,26,3141,0,2949,NA,4.410244424758954,2.309117422197654,2.622694883500849e-9,8.102092340539045e-9,19389
Bra006044,QTL5,CRiD,A03,1734631,1736439,AT5G10050.1,AT5G10050,NA,NA,88.172,837,99,0,13,849,1,837,0,1063,NA,4.125244869847693,1.6003576954308696,6.213334152210394e-4,9.669083892930602e-4,10247
Bra006044,QTL3,UNiD,A03,1734631,1736439,AT5G10050.1,AT5G10050,NA,NA,88.172,837,99,0,13,849,1,837,0,1063,NA,4.125244869847693,1.6003576954308696,6.213334152210394e-4,9.669083892930602e-4,10247
Bra006045,QTL3,UNiD,A03,1736267,1738888,AT5G10060.1,AT5G10060,NA,NA,83.057,1446,161,13,491,1888,1410,1,0,1521,NA,5.046418657086661,1.8542418966014613,9.856639838381498e-6,1.9330288061754056e-5,14051
Bra006045,QTL5,CRiD,A03,1736267,1738888,AT5G10060.1,AT5G10060,NA,NA,83.057,1446,161,13,491,1888,1410,1,0,1521,NA,5.046418657086661,1.8542418966014613,9.856639838381498e-6,1.9330288061754056e-5,14051
Bra006046,QTL3,UNiD,A03,1739749,1741477,AT5G10090.1,AT5G10090,TPR13,NA,81.924,1372,194,4,32,1355,1775,410,0,1388,NA,NA,NA,NA,NA,NA
Bra006046,QTL5,CRiD,A03,1739749,1741477,AT5G10090.1,AT5G10090,TPR13,NA,81.924,1372,194,4,32,1355,1775,410,0,1388,NA,NA,NA,NA,NA,NA
Bra006047,QTL3,UNiD,A03,1747883,1750577,AT5G10100.2,AT5G10100,TPPI,NA,87.185,991,93,2,213,1200,61,1020,0,1236,NA,NA,NA,NA,NA,NA
Bra006047,QTL5,CRiD,A03,1747883,1750577,AT5G10100.2,AT5G10100,TPPI,NA,87.185,991,93,2,213,1200,61,1020,0,1236,NA,NA,NA,NA,NA,NA
Bra006048,QTL5,CRiD,A03,1756702,1758429,AT5G10110.1,AT5G10110,NA,NA,79.83,471,81,4,355,825,954,498,3.18e-115,416,NA,5.032375553653957,1.2942302006779955,0.03938684464431136,0.04867830928880488,5473
Bra006048,QTL3,UNiD,A03,1756702,1758429,AT5G10110.1,AT5G10110,NA,NA,79.83,471,81,4,355,825,954,498,3.18e-115,416,NA,5.032375553653957,1.2942302006779955,0.03938684464431136,0.04867830928880488,5473
Bra006050,QTL3,UNiD,A03,1762947,1764210,AT5G10120.1,AT5G10120,NA,NA,88.517,418,42,2,1,415,1,415,3.44e-151,535,NA,NA,NA,NA,NA,NA
Bra006050,QTL5,CRiD,A03,1762947,1764210,AT5G10120.1,AT5G10120,NA,NA,88.517,418,42,2,1,415,1,415,3.44e-151,535,NA,NA,NA,NA,NA,NA
Bra006051,QTL5,CRiD,A03,1764423,1768165,AT5G10140.1,AT5G10140,AGL25;FLC;FLF;RSB6,"MADS-box protein encoded by FLOWERING LOCUS C - transcription factor that functions as a repressor of floral transition and contributes to temperature compensation of the circadian clock. Expression is downregulated during cold treatment. Vernalization, FRI and the autonomous pathway all influence the state of FLC chromatin. Both maternal and paternal alleles are reset by vernalization, but their earliest activation differs in timing and location. Histone H3 trimethylation at lysine 4 and histone acetylation are associated with active FLC expression, whereas histone deacetylation and histone H3 dimethylation at lysines 9 and 27 are involved in FLC repression. Expression is also repressed by two small RNAs (30- and 24-nt) complementary to the FLC sense strand 3 to the polyA site. The small RNAs are most likely derived from an antisense transcript of FLC. Interacts with SOC1 and FT chromatin in vivo. Member of a protein complex.;MADS-box protein encoded by FLOWERING LOCUS C - transcription factor that functions as a repressor of floral transition and contributes to temperature compensation of the circadian clock. Expression is downregulated during cold treatment. Vernalization, FRI and the autonomous pathway all influence the state of FLC chromatin.  Histone H3 trimethylation at lysine 4 and histone acetylation are associated with active FLC expression, whereas histone deacetylation and histone H3 dimethylation at lysines 9 and 27 are involved in FLC repression. Expression is also repressed by two small RNAs (30- and 24-nt) complementary to the FLC sense strand 3 to the polyA site. The small RNAs are most likely derived from an antisense transcript of FLC. Interacts with SOC1 and FT chromatin in vivo. Member of a protein complex.",87.605,597,65,3,489,1082,591,1,0,738,NA,2.138217780846723,6.651909926367651,6.526979691290347e-42,1.0518013141647649e-40,26890
Bra006051,QTL3,UNiD,A03,1764423,1768165,AT5G10140.1,AT5G10140,AGL25;FLC;FLF;RSB6,"MADS-box protein encoded by FLOWERING LOCUS C - transcription factor that functions as a repressor of floral transition and contributes to temperature compensation of the circadian clock. Expression is downregulated during cold treatment. Vernalization, FRI and the autonomous pathway all influence the state of FLC chromatin. Both maternal and paternal alleles are reset by vernalization, but their earliest activation differs in timing and location. Histone H3 trimethylation at lysine 4 and histone acetylation are associated with active FLC expression, whereas histone deacetylation and histone H3 dimethylation at lysines 9 and 27 are involved in FLC repression. Expression is also repressed by two small RNAs (30- and 24-nt) complementary to the FLC sense strand 3 to the polyA site. The small RNAs are most likely derived from an antisense transcript of FLC. Interacts with SOC1 and FT chromatin in vivo. Member of a protein complex.;MADS-box protein encoded by FLOWERING LOCUS C - transcription factor that functions as a repressor of floral transition and contributes to temperature compensation of the circadian clock. Expression is downregulated during cold treatment. Vernalization, FRI and the autonomous pathway all influence the state of FLC chromatin.  Histone H3 trimethylation at lysine 4 and histone acetylation are associated with active FLC expression, whereas histone deacetylation and histone H3 dimethylation at lysines 9 and 27 are involved in FLC repression. Expression is also repressed by two small RNAs (30- and 24-nt) complementary to the FLC sense strand 3 to the polyA site. The small RNAs are most likely derived from an antisense transcript of FLC. Interacts with SOC1 and FT chromatin in vivo. Member of a protein complex.",87.605,597,65,3,489,1082,591,1,0,738,NA,2.138217780846723,6.651909926367651,6.526979691290347e-42,1.0518013141647649e-40,26890
Bra006052,QTL5,CRiD,A03,1768598,1770216,AT5G10160.1,AT5G10160,NA,NA,87.444,669,72,2,219,887,1,657,0,830,NA,7.123908256281543,4.095823101140121,6.969267301682987e-24,6.389349376547742e-23,25542
Bra006052,QTL3,UNiD,A03,1768598,1770216,AT5G10160.1,AT5G10160,NA,NA,87.444,669,72,2,219,887,1,657,0,830,NA,7.123908256281543,4.095823101140121,6.969267301682987e-24,6.389349376547742e-23,25542
Bra006053,QTL3,UNiD,A03,1770682,1773971,AT5G10240.1,AT5G10240,ASN3,Encodes asparagine synthetase (ASN3).,88.545,1746,188,3,284,2026,1737,1,0,2244,NA,6.555827330818317,5.097706081331383,2.0750099987015704e-31,2.4806666656704177e-30,26271
Bra006053,QTL5,CRiD,A03,1770682,1773971,AT5G10240.1,AT5G10240,ASN3,Encodes asparagine synthetase (ASN3).,88.545,1746,188,3,284,2026,1737,1,0,2244,NA,6.555827330818317,5.097706081331383,2.0750099987015704e-31,2.4806666656704177e-30,26271
Bra006054,QTL5,CRiD,A03,1775775,1777928,AT5G10260.1,AT5G10260,AtRABH1e;RABH1e,NA,90.032,622,62,0,236,857,1,622,0,843,NA,3.6968132727383844,2.7116461738174027,1.2565981733939988e-12,5.6033841087041775e-12,22240
Bra006054,QTL3,UNiD,A03,1775775,1777928,AT5G10260.1,AT5G10260,AtRABH1e;RABH1e,NA,90.032,622,62,0,236,857,1,622,0,843,NA,3.6968132727383844,2.7116461738174027,1.2565981733939988e-12,5.6033841087041775e-12,22240
Bra006055,QTL5,CRiD,A03,1778741,1785669,AT5G10280.1,AT5G10280,ATMYB64;ATMYB92;MYB92,Encodes a putative transcription factor (MYB92).,83.671,1035,124,5,727,1746,1,1005,0,1122,NA,0.6206094320464892,1.4016176203140742,0.010555119843494814,0.014020023892568656,7086
Bra006055,QTL3,UNiD,A03,1778741,1785669,AT5G10280.1,AT5G10280,ATMYB64;ATMYB92;MYB92,Encodes a putative transcription factor (MYB92).,83.671,1035,124,5,727,1746,1,1005,0,1122,NA,0.6206094320464892,1.4016176203140742,0.010555119843494814,0.014020023892568656,7086
Bra006056,QTL5,CRiD,A03,1786758,1788400,AT5G10360.1,AT5G10360,EMB3010;RPS6B,RPS6A and RPS6B are fully redundant and essential during gametogenesis.,89.6,750,78,0,159,908,750,1,0,1002,NA,8.369131316885522,1.4246430232141378,0.007788182319703283,0.010520761980079809,7447
Bra006056,QTL3,UNiD,A03,1786758,1788400,AT5G10360.1,AT5G10360,EMB3010;RPS6B,RPS6A and RPS6B are fully redundant and essential during gametogenesis.,89.6,750,78,0,159,908,750,1,0,1002,NA,8.369131316885522,1.4246430232141378,0.007788182319703283,0.010520761980079809,7447
Bra006057,QTL3,UNiD,A03,1788592,1794698,AT5G10370.1,AT5G10370,NA,NA,84.132,5029,754,9,316,5316,312,5324,0,5470,NA,4.816892782358275,1.1439150451028528,0.1789024322204198,0.2029349474496496,3396
Bra006057,QTL5,CRiD,A03,1788592,1794698,AT5G10370.1,AT5G10370,NA,NA,84.132,5029,754,9,316,5316,312,5324,0,5470,NA,4.816892782358275,1.1439150451028528,0.1789024322204198,0.2029349474496496,3396
Bra006058,QTL5,CRiD,A03,1795179,1799408,AT5G44050.1,AT5G44050,NA,NA,83.803,1420,212,2,465,1866,1420,1,0,1532,NA,6.277859130867245,3.2497660534764585,4.371321561395275e-17,2.8256380275553493e-16,24234
Bra006058,QTL3,UNiD,A03,1795179,1799408,AT5G44050.1,AT5G44050,NA,NA,83.803,1420,212,2,465,1866,1420,1,0,1532,NA,6.277859130867245,3.2497660534764585,4.371321561395275e-17,2.8256380275553493e-16,24234
Bra006059,QTL5,CRiD,A03,1803890,1806752,AT5G44050.1,AT5G44050,NA,NA,85.42,1454,194,4,168,1603,1454,1,0,1665,NA,3.1833162729149658,2.020428519251736,5.306619253992623e-7,1.2308265434745995e-6,16309
Bra006059,QTL3,UNiD,A03,1803890,1806752,AT5G44050.1,AT5G44050,NA,NA,85.42,1454,194,4,168,1603,1454,1,0,1665,NA,3.1833162729149658,2.020428519251736,5.306619253992623e-7,1.2308265434745995e-6,16309
Bra006060,QTL5,CRiD,A03,1810967,1811537,AT5G10430.1,AT5G10430,AGP4;ATAGP4,Encodes arabinogalactan-protein (AGP4).,79.108,426,71,3,1,426,408,1,4.89e-102,370,NA,NA,NA,NA,NA,NA
Bra006060,QTL3,UNiD,A03,1810967,1811537,AT5G10430.1,AT5G10430,AGP4;ATAGP4,Encodes arabinogalactan-protein (AGP4).,79.108,426,71,3,1,426,408,1,4.89e-102,370,NA,NA,NA,NA,NA,NA
Bra006061,QTL5,CRiD,A03,1812899,1814646,AT5G10450.1,AT5G10450,14-3-3lambda;AFT1;GRF6,"Encodes a member of the 14-3-3 gene family that is a lambda isoform (14-3-3&#955;). Interacts with APX3 (ascorbate peroxidase) and AKR2 , suggesting a role in mediating oxidative metabolism in stress response. This protein was shown to colocalize and interact with SERK1 by which it is phosphorylated. This protein is also reported to interact with the phosphorylated form of the BZR1 transcription factor involved in brassinosteroid signaling and may affect the nucleocytoplasmic shuttling of BZR1.",85.752,751,101,2,325,1075,747,3,0,868,NA,6.309286618369023,1.4368700973018806,0.006608316803314737,0.009006714182629404,7635
Bra006061,QTL3,UNiD,A03,1812899,1814646,AT5G10450.1,AT5G10450,14-3-3lambda;AFT1;GRF6,"Encodes a member of the 14-3-3 gene family that is a lambda isoform (14-3-3&#955;). Interacts with APX3 (ascorbate peroxidase) and AKR2 , suggesting a role in mediating oxidative metabolism in stress response. This protein was shown to colocalize and interact with SERK1 by which it is phosphorylated. This protein is also reported to interact with the phosphorylated form of the BZR1 transcription factor involved in brassinosteroid signaling and may affect the nucleocytoplasmic shuttling of BZR1.",85.752,751,101,2,325,1075,747,3,0,868,NA,6.309286618369023,1.4368700973018806,0.006608316803314737,0.009006714182629404,7635
Bra006062,QTL5,CRiD,A03,1822226,1824293,AT5G10480.1,AT5G10480,PAS2;PEP,"Protein tyrosine phosphatase-like involved in cell division and differentiation. Interacts with CDKA;1 only in its phosphorylated form, preventing dephosphorylation. Overexpression slowed down cell division in suspension cell cultures at the G2-to-M transition and early  mitosis and inhibited Arabidopsis seedling growth. Localized in  the cytoplasm of dividing cells but moved into the nucleus upon cell differentiation. Based on complementation of yeast mutant PAS2 has acyl-CoA dehydratase activity. It interacts with CER10, a component of the microsomal fatty acid elongase complex, suggesting a role in synthesis of VLCFAs (very long chain fatty acids).",91.742,666,55,0,292,957,666,1,0,953,NA,6.302799369775065,2.8044152719079216,2.129695760160269e-13,1.0228533766506047e-12,22700
Bra006062,QTL3,UNiD,A03,1822226,1824293,AT5G10480.1,AT5G10480,PAS2;PEP,"Protein tyrosine phosphatase-like involved in cell division and differentiation. Interacts with CDKA;1 only in its phosphorylated form, preventing dephosphorylation. Overexpression slowed down cell division in suspension cell cultures at the G2-to-M transition and early  mitosis and inhibited Arabidopsis seedling growth. Localized in  the cytoplasm of dividing cells but moved into the nucleus upon cell differentiation. Based on complementation of yeast mutant PAS2 has acyl-CoA dehydratase activity. It interacts with CER10, a component of the microsomal fatty acid elongase complex, suggesting a role in synthesis of VLCFAs (very long chain fatty acids).",91.742,666,55,0,292,957,666,1,0,953,NA,6.302799369775065,2.8044152719079216,2.129695760160269e-13,1.0228533766506047e-12,22700
Bra006063,QTL3,UNiD,A03,1825094,1825894,AT4G25710.1,AT4G25710,NA,NA,68.241,614,143,18,217,798,1108,515,1.11e-48,194,NA,-0.07119020758124192,26.794548465328315,3.877443889386861e-115,2.972154048688303e-113,28295
Bra006063,QTL5,CRiD,A03,1825094,1825894,AT4G25710.1,AT4G25710,NA,NA,68.241,614,143,18,217,798,1108,515,1.11e-48,194,NA,-0.07119020758124192,26.794548465328315,3.877443889386861e-115,2.972154048688303e-113,28295
Bra006064,QTL3,UNiD,A03,1826554,1830511,AT5G10490.1,AT5G10490,MSL2,"A member of MscS-like gene family, structurally very similar to MSL3, comprising of an N-terminal chloroplast transit peptide, five trans-membrane helices and a C-terminal cytoplasmic domain. Mutant plants showed abnormalities in the size and shape of plastids. MSL2-GFP was localized to discrete foci on the plastid envelope and co-localize with the plastid division protein AtMinE.",86.684,1517,193,2,519,2035,1508,1,0,1824,NA,4.532273217453817,4.850939004932776,1.3010964157849684e-29,1.4627385116754304e-28,26119
Bra006064,QTL5,CRiD,A03,1826554,1830511,AT5G10490.1,AT5G10490,MSL2,"A member of MscS-like gene family, structurally very similar to MSL3, comprising of an N-terminal chloroplast transit peptide, five trans-membrane helices and a C-terminal cytoplasmic domain. Mutant plants showed abnormalities in the size and shape of plastids. MSL2-GFP was localized to discrete foci on the plastid envelope and co-localize with the plastid division protein AtMinE.",86.684,1517,193,2,519,2035,1508,1,0,1824,NA,4.532273217453817,4.850939004932776,1.3010964157849684e-29,1.4627385116754304e-28,26119
Bra006065,QTL3,UNiD,A03,1836913,1841589,AT5G10510.2,AT5G10510,AIL6;PLT3,Encodes an AP2-domain transcription factor involved in root stem cell identity and root development.,84.237,1770,162,20,361,2040,3,1745,0,1950,NA,2.149360456692243,2.232741190696547,1.0913836093013141e-8,3.141974825411737e-8,18711
Bra006065,QTL5,CRiD,A03,1836913,1841589,AT5G10510.2,AT5G10510,AIL6;PLT3,Encodes an AP2-domain transcription factor involved in root stem cell identity and root development.,84.237,1770,162,20,361,2040,3,1745,0,1950,NA,2.149360456692243,2.232741190696547,1.0913836093013141e-8,3.141974825411737e-8,18711
Bra006066,QTL3,UNiD,A03,1842184,1844280,AT5G10530.1,AT5G10530,LecRK-IX.1,NA,82.09,1971,329,4,135,2096,1956,1,0,1966,NA,NA,NA,NA,NA,NA
Bra006066,QTL5,CRiD,A03,1842184,1844280,AT5G10530.1,AT5G10530,LecRK-IX.1,NA,82.09,1971,329,4,135,2096,1956,1,0,1966,NA,NA,NA,NA,NA,NA
Bra006067,QTL5,CRiD,A03,1845401,1850093,AT5G10540.1,AT5G10540,TOP2,NA,92.165,2106,165,0,100,2205,1,2106,0,3054,NA,6.117645805420457,2.056635541296908,2.764164639238274e-7,6.628445995623826e-7,16714
Bra006067,QTL3,UNiD,A03,1845401,1850093,AT5G10540.1,AT5G10540,TOP2,NA,92.165,2106,165,0,100,2205,1,2106,0,3054,NA,6.117645805420457,2.056635541296908,2.764164639238274e-7,6.628445995623826e-7,16714
Bra006068,QTL3,UNiD,A03,1849922,1852689,AT5G10550.1,AT5G10550,GTE2,This gene is predicted to encode a bromodomain-containing protein. A plant line expressing RNAi constructs targeted against GTE7 shows some resistance to agrobacterium-mediated root transformation.,81.519,1277,175,10,4,1245,1962,712,0,1249,NA,6.52850447626483,2.5301370684970768,4.0171937219530234e-11,1.535115621689899e-10,21167
Bra006068,QTL5,CRiD,A03,1849922,1852689,AT5G10550.1,AT5G10550,GTE2,This gene is predicted to encode a bromodomain-containing protein. A plant line expressing RNAi constructs targeted against GTE7 shows some resistance to agrobacterium-mediated root transformation.,81.519,1277,175,10,4,1245,1962,712,0,1249,NA,6.52850447626483,2.5301370684970768,4.0171937219530234e-11,1.535115621689899e-10,21167
Bra006069,QTL5,CRiD,A03,1855836,1858703,AT5G10630.1,AT5G10630,NA,NA,87.5,1648,186,3,265,1893,358,2004,0,2048,NA,4.05478217155455,1.364483325272547,0.016970400353685883,0.021958270325847035,6513
Bra006069,QTL3,UNiD,A03,1855836,1858703,AT5G10630.1,AT5G10630,NA,NA,87.5,1648,186,3,265,1893,358,2004,0,2048,NA,4.05478217155455,1.364483325272547,0.016970400353685883,0.021958270325847035,6513
Bra006070,QTL3,UNiD,A03,1858815,1861886,AT5G10650.1,AT5G10650,NA,NA,79.224,1598,202,17,336,1823,1578,1,0,1425,NA,2.9075112525543374,2.553404273461178,2.579336578630311e-11,1.0079664808638735e-10,21333
Bra006070,QTL5,CRiD,A03,1858815,1861886,AT5G10650.1,AT5G10650,NA,NA,79.224,1598,202,17,336,1823,1578,1,0,1425,NA,2.9075112525543374,2.553404273461178,2.579336578630311e-11,1.0079664808638735e-10,21333
Bra006071,QTL3,UNiD,A03,1867041,1868292,AT5G10660.1,AT5G10660,NA,NA,80.99,768,101,7,1,729,1,762,0,737,NA,NA,NA,NA,NA,NA
Bra006071,QTL5,CRiD,A03,1867041,1868292,AT5G10660.1,AT5G10660,NA,NA,80.99,768,101,7,1,729,1,762,0,737,NA,NA,NA,NA,NA,NA
Bra006072,QTL5,CRiD,A03,1867026,1869227,AT5G10660.1,AT5G10660,NA,NA,81.301,1230,167,10,16,1188,1,1224,0,1193,NA,3.710556350417904,1.5260517159776543,0.0018867893143639206,0.002764089941447436,9100
Bra006072,QTL3,UNiD,A03,1867026,1869227,AT5G10660.1,AT5G10660,NA,NA,81.301,1230,167,10,16,1188,1,1224,0,1193,NA,3.710556350417904,1.5260517159776543,0.0018867893143639206,0.002764089941447436,9100
Bra006073,QTL3,UNiD,A03,1869215,1872419,AT5G10710.2,AT5G10710,NA,NA,85.806,937,112,3,267,1197,1,922,0,1095,NA,4.889801205394192,0.7743082073500916,0.9488851361234881,0.9597656946120084,326
Bra006073,QTL5,CRiD,A03,1869215,1872419,AT5G10710.2,AT5G10710,NA,NA,85.806,937,112,3,267,1197,1,922,0,1095,NA,4.889801205394192,0.7743082073500916,0.9488851361234881,0.9597656946120084,326
Bra006074,QTL5,CRiD,A03,1874846,1876617,AT5G10720.1,AT5G10720,AHK5;CKI2;HK5,member of Histidine Kinase,82.701,1081,160,2,129,1185,6,1083,0,1122,NA,NA,NA,NA,NA,NA
Bra006074,QTL3,UNiD,A03,1874846,1876617,AT5G10720.1,AT5G10720,AHK5;CKI2;HK5,member of Histidine Kinase,82.701,1081,160,2,129,1185,6,1083,0,1122,NA,NA,NA,NA,NA,NA
Bra006075,QTL5,CRiD,A03,1879928,1884842,AT5G10720.1,AT5G10720,AHK5;CKI2;HK5,member of Histidine Kinase,84.069,2787,351,11,321,3032,1,2769,0,3059,NA,NA,NA,NA,NA,NA
Bra006075,QTL3,UNiD,A03,1879928,1884842,AT5G10720.1,AT5G10720,AHK5;CKI2;HK5,member of Histidine Kinase,84.069,2787,351,11,321,3032,1,2769,0,3059,NA,NA,NA,NA,NA,NA
Bra006076,QTL3,UNiD,A03,1885223,1886608,AT5G10745.1,AT5G10745,NA,NA,91.026,156,14,0,133,288,1,156,4.6e-56,219,NA,5.132129450178606,0.8655980352650839,0.8213760105424255,0.8427474847081441,728
